Channel Title,Channel Username,ID,Processed_Message,Date,Media Path
Zemen Express®,@ZemenExpress,3309,ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-10-04 16:26:19+00:00,
Zemen Express®,@ZemenExpress,3308,ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-10-04 16:26:04+00:00,
Zemen Express®,@ZemenExpress,3307,ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-10-04 07:22:28+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3307.jpg
Zemen Express®,@ZemenExpress,3306,የሞተ ቆዳን ቆሻሻን ለማፅዳት ተመራጭ ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-10-04 05:52:56+00:00,
Zemen Express®,@ZemenExpress,3305,የሞተ ቆዳን ቆሻሻን ለማፅዳት ተመራጭ ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-10-04 05:52:49+00:00,
Zemen Express®,@ZemenExpress,3304,የሴራሚክ መጥበሻ ሶስቱን በአንድ ላይ ዋጋ፦ ብር አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-10-02 19:17:20+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3304.jpg
Zemen Express®,@ZemenExpress,3303,ዘመናዊ ቡና መቁያ ፈንዲሻ ያፈነዳል። በአንድ ጊዜ ግራም ይቆላል። ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-10-02 07:12:28+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3303.jpg
Zemen Express®,@ZemenExpress,3302,ዘመናዊ ቡና መቁያ ፈንዲሻ ያፈነዳል። በአንድ ጊዜ ግራም ይቆላል። ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-10-02 06:08:43+00:00,
Zemen Express®,@ZemenExpress,3301,የሚይዝ ለ ስኒ ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-10-01 08:59:19+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3301.jpg
Zemen Express®,@ZemenExpress,3300,በረፍት ቀንዎ ሱቅ ላይ መስተናገድ ለምትፈልጉ ውድ ደንበኞቻችን ነገ ከጠዋቱ ቀኑ ድረስ ሱቃችን ክፍት ሁኖ ይጠብቀወታል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-09-30 19:37:26+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3300.jpg
Zemen Express®,@ZemenExpress,3299,ተጣጣፊ የልጆች ማጠቢያ ዋጋ፦ ብር ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-09-30 08:52:05+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3299.jpg
Zemen Express®,@ZemenExpress,3298,ተጣጣፊ የልጆች ማጠቢያ ዋጋ፦ ብር ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-09-30 04:31:52+00:00,
Zemen Express®,@ZemenExpress,3297,ስጋ ጨጓራ ሽንኩርት በሰከንዶች ድቅቅ የሚያደርግ ዋጋ፦ ብር ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-09-29 07:05:41+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3297.jpg
Zemen Express®,@ZemenExpress,3296,የፀጉር እስቲመር ትሪትመንት ቅቤ ተቀብተው በቤቶ ሆነው የሚጠቀሙበት ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-09-29 04:47:32+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3296.jpg
Zemen Express®,@ZemenExpress,3295,የፀጉር እስቲመር ትሪትመንት ቅቤ ተቀብተው በቤቶ ሆነው የሚጠቀሙበት ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-09-28 17:12:22+00:00,
Zemen Express®,@ZemenExpress,3294,ለመላው የክርስትና እምነት ተከታዮች ለጌታችን መድሀኒታችን የመስቀል በአል መታሰቢያ በሰላም አደረሳችሁ አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-09-27 17:47:18+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3294.jpg
Zemen Express®,@ZemenExpress,3293,ለእግሮቻችን ተጨማሪ ውበት የሚያላብስ እግራችን መዳፍ ላይ የሚገኙትን የነርቭ ጫፎች በማነቃቃት ጤናማ የደም ዝውውር ስርአት ለመፍጠር የሚረዳ ተመራጭ የእግር ማሳጅ ማድረጊያ ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-09-27 09:47:27+00:00,
Zemen Express®,@ZemenExpress,3292,ዛሬ ሙሉ ቀን ሱቃችን ክፍት ነው ክፍያዎን በሞባይል ባንክ በ ቴሌ ብር በ አፓሎ አፕ መፈፀም ይችላሉ በድጋሜ መልካም በአል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-09-27 05:17:25+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3292.jpg
Zemen Express®,@ZemenExpress,3291,ለመላው የእስልምና እምነት ተከታዮች በሙሉ ለኛው የመዉሊድ በዓል በሰላም አደረሳችሁ ዘመንኤክስፕረስ አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-09-26 17:41:42+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3291.jpg
Zemen Express®,@ZemenExpress,3290,ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-09-26 12:45:41+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3290.jpg
Zemen Express®,@ZemenExpress,3289,ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-09-26 11:16:17+00:00,
Zemen Express®,@ZemenExpress,3288,ዋጋ፦ ብር ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-09-26 04:51:03+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3288.jpg
Zemen Express®,@ZemenExpress,3287,በበርዎ ስር አቧራ እና ነፍሳት እንዳይገባ የሚከላከል አንደኛው ወፍራሙ ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-09-25 16:07:27+00:00,
Zemen Express®,@ZemenExpress,3286,በበርዎ ስር አቧራ እና ነፍሳት እንዳይገባ የሚከላከል አንደኛው ወፍራሙ ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-09-25 16:01:30+00:00,
Zemen Express®,@ZemenExpress,3285,,2023-09-25 11:29:43+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3285.jpg
Zemen Express®,@ZemenExpress,3284,,2023-09-25 11:29:43+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3284.jpg
Zemen Express®,@ZemenExpress,3283,,2023-09-25 11:29:42+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3283.jpg
Zemen Express®,@ZemenExpress,3282,ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-09-25 11:29:42+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3282.jpg
Zemen Express®,@ZemenExpress,3281,ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-09-25 11:29:29+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3281.jpg
Zemen Express®,@ZemenExpress,3280,በ የልጆች መመገቢያ በተለያየ አማራጭ ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-09-25 05:48:17+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3280.jpg
Zemen Express®,@ZemenExpress,3279,ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-09-24 08:56:56+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3279.jpg
Zemen Express®,@ZemenExpress,3278,በረፍት ቀንዎ ቀጠሮ ይዘው ከሆነ ከበአል ቅናሽ ጋር ነገ ከጠዋቱ ቀኑ ድረስ ሱቃችን ክፍት ሁኖ ይጠብቀወታል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-09-23 18:50:50+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3278.jpg
Zemen Express®,@ZemenExpress,3277,ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-09-23 11:51:47+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3277.jpg
Zemen Express®,@ZemenExpress,3276,ሐዋሳና አካባቢው ለምትገኙ ደንበኞቻችን ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር ያገኙናል ለተጨማሪ መረጃ በ ለማዘዝ ይጠቀሙ የሐዋሳ የቴሌግራም ገፃችን,2023-09-23 08:39:36+00:00,
Zemen Express®,@ZemenExpress,3275,ልጅዎን በማንኛውም ማጠቢያ ላይ በምቾት ለማጠብ በቀላሉ ማጠቢያ ላይ የሚገጠም ምቹ ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-09-23 06:18:17+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3275.jpg
Zemen Express®,@ZemenExpress,3274,ዋስ ምጣድ ስፋት ሙሉ በሙሉ ዲጂታል ሟሟሸት ማሰስ የማይፈልግ ለእንጀራ ለፒዛ ለቆጮ ለአንባሻ ለፓን ኬክ ለጥብሳጥብስ ለቂጣ ዘሮች በሙሉ መዋል ይችላል ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ ቁመገናኛ ደራርቱ ህንፃ ጎን መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-09-22 17:24:55+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3274.jpg
Zemen Express®,@ZemenExpress,3273,,2023-09-22 12:30:39+00:00,
Zemen Express®,@ZemenExpress,3272,ለክቡራን ደንበኞቻችን እናንተን በቅርበት ለማገልገል ፒያሳ ጊዮርጊስ አደባባይ የከፈትን መሆኑን በደስታ እንገልፃለን ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ያገኙናል ኑሮን የሚያቀሉ እቃወች ለልጅዎ እጅግ አስፈላጊ እቃወች ለወዳጅ ለዘመድ ስጦታ ልስጥ ካሉ ጥራት ዋስትና ተመጣጣኝ ዋጋ ጋር በአንድ ላይ ይጠብቀዎታል አድራሻ ቁመገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ ቁፒያሳ ጊዮርጊስ አደባባይ ራመትታቦርኦዳህንፃ ኛ ፎቅ ሱቅ ቁ ቁሐዋሳአሮጌውመናኸሪያ ፊት ለፊት ሴንትራል ግራንድ ሞል ኛ ፎቆ ቢሮ ቁጥር በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-09-22 12:19:41+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3272.jpg
Zemen Express®,@ZemenExpress,3271,ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ መገናኛ ደራርቱ ህንፃ ጎን መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-09-22 04:38:43+00:00,
Zemen Express®,@ZemenExpress,3270,ዋጋ፦ ብር ውስን ፍሬ ነው ያለው አድራሻ መገናኛ ደራርቱ ህንፃ ጎን መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-09-21 15:47:29+00:00,C:\Users\User\Amharic-LLM-for-Named-Entity-Recognition\data/photos\@ZemenExpress_3270.jpg
Zemen Express®,@ZemenExpress,3269,ውፍራም ቲክነስ ያለው አንደኛው ሕይወትዎንየሚያቀልፕላስተር ቆራርጠን መጠቀም የምንችለዉ በ ሁለቱም ጎን አጣብቆ መያዝ የሚችል ታጥቦ ጥቅም ላይ ሊውል የሚችል ለስራ ቦታ ፣ለኪችንዎ ተመራጭ ዋጋ፦ ሜትር ብር ውስን ፍሬ ነው ያለው አድራሻ መገናኛ መሰረት ደፋር ሞል ሁለተኛ ፎቅ ቢሮ ቁ በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2023-09-21 07:35:47+00:00,
